temperature,humidity,soil_moisture,rainfall,rain_probability,forecast_temperature,forecast_humidity,pump_state
30.7,78.2,55.9,15.0,48,27.4,79.6,0
32.1,68.2,75.2,0.8,3,27.7,69.0,1
21.9,82.2,49.2,1.3,15,22.1,81.6,1
31.4,84.8,15.2,0.4,21,31.3,80.0,1
22.4,87.4,13.4,1.5,38,22.8,86.8,1
28.3,81.5,57.4,0.5,12,29.2,78.8,1
32.9,86.1,54.0,2.4,56,34.6,90.9,0
39.3,77.6,78.6,0.0,41,40.6,73.7,0
25.5,75.0,72.3,0.1,13,26.3,76.8,0
26.3,88.5,81.3,0.5,58,30.7,86.9,0
22.4,94.7,17.0,20.9,63,23.4,93.1,1
26.7,82.5,45.4,0.1,33,25.9,84.0,1
40.3,80.2,46.2,0.7,55,41.0,80.2,1
22.9,88.1,75.5,0.3,62,21.3,89.0,0
17.0,100.0,79.0,0.5,34,17.8,100.0,0
34.0,80.9,55.8,0.6,34,36.6,83.8,0
33.9,74.0,52.3,0.5,32,35.7,74.6,1
30.2,80.8,34.2,0.4,54,31.2,83.6,1
30.6,81.6,60.6,0.2,59,28.8,85.4,0
33.5,72.1,22.1,10.5,27,32.1,66.8,1
33.6,84.7,71.0,0.2,35,33.9,82.1,0
25.4,92.2,31.2,1.2,29,24.6,96.2,1
24.4,87.0,44.8,0.1,34,26.3,88.7,1
25.5,89.5,49.1,7.8,67,26.3,89.6,0
26.5,78.5,75.7,0.0,17,27.6,77.8,0
33.3,82.3,22.5,0.4,74,33.0,79.0,1
34.7,81.9,39.2,0.4,46,33.6,90.7,1
28.5,86.6,63.3,0.0,31,25.7,82.2,0
31.3,78.3,61.0,4.5,59,32.0,73.3,0
29.6,91.1,78.5,8.0,27,31.2,88.4,0
26.2,87.8,34.5,0.3,56,25.8,88.9,1
26.0,80.5,48.9,0.3,12,27.2,69.5,1
30.3,84.7,19.2,0.2,12,30.9,85.2,1
33.4,75.2,21.2,0.6,17,35.9,73.0,1
31.8,77.0,24.5,0.0,13,33.4,73.0,1
29.1,77.6,16.5,0.5,35,28.5,81.6,1
36.3,78.7,77.7,0.0,49,38.5,78.2,0
37.0,71.9,52.3,0.3,32,37.2,63.0,0
23.2,86.7,80.7,0.1,32,22.3,82.5,0
24.7,89.0,39.6,0.5,27,24.7,80.4,1
23.5,91.5,65.4,25.7,63,24.2,90.7,0
34.1,84.7,61.2,26.5,50,35.2,79.2,0
28.7,82.3,83.9,0.1,17,28.0,84.1,0
30.3,76.3,50.3,0.9,6,29.3,82.2,1
32.7,73.4,35.8,4.8,26,35.1,78.3,1
29.9,82.6,54.0,0.1,36,29.1,85.6,0
27.1,76.5,65.2,0.9,20,23.9,71.2,0
25.1,86.8,85.1,1.8,15,22.1,87.4,0
28.9,79.2,43.7,0.8,41,29.1,70.9,1
33.6,81.3,81.5,0.4,49,35.2,80.9,0
22.4,86.8,67.4,0.5,21,22.4,89.6,0
27.8,81.2,49.1,0.1,52,30.7,80.5,1
21.3,89.6,82.6,1.1,26,22.0,86.3,0
34.1,64.3,17.2,0.5,3,36.1,69.2,1
22.5,90.0,74.8,0.5,30,23.0,92.8,0
22.8,89.0,42.4,2.5,48,21.6,84.6,1
33.8,72.9,41.8,0.3,18,34.7,73.6,1
27.1,94.4,78.9,0.1,68,29.3,95.1,0
21.8,85.3,74.5,0.1,22,23.9,86.2,1
32.4,77.2,24.4,0.9,44,32.7,78.8,1
30.5,89.7,79.6,0.1,63,31.3,92.2,0
38.7,74.3,52.3,0.6,44,37.8,78.5,0
24.5,85.2,54.5,0.3,22,21.2,86.2,1
25.5,84.4,30.1,0.7,67,26.2,86.9,0
26.6,85.1,57.5,1.0,44,24.2,93.7,0
34.4,89.8,42.8,2.6,57,34.6,85.8,1
21.1,100.0,75.2,0.6,61,21.7,94.6,0
28.3,84.8,59.9,11.9,47,27.9,84.5,0
31.1,70.9,46.9,0.9,28,29.5,72.5,1
35.2,79.8,61.8,0.5,30,32.9,77.1,1
26.0,91.7,22.9,3.4,39,26.3,96.2,1
31.2,78.7,15.6,0.5,16,32.1,81.8,1
27.0,84.5,24.3,0.5,29,24.4,84.3,1
24.3,88.1,23.6,23.0,66,23.8,93.8,1
29.3,86.3,15.6,0.9,34,29.0,83.4,1
28.6,81.9,78.3,0.5,54,28.7,81.0,0
32.1,64.9,28.7,0.8,1,30.8,66.2,1
38.7,74.0,85.9,7.4,20,37.4,75.4,0
31.8,72.8,17.8,0.5,48,29.9,81.3,0
29.8,78.5,61.7,0.8,30,29.3,80.6,0
32.3,72.5,14.5,0.5,31,32.8,70.9,1
26.5,87.6,47.2,1.2,15,23.3,84.9,1
33.4,82.1,30.8,0.3,34,34.5,79.5,1
26.8,83.9,71.8,22.5,54,28.4,83.2,0
31.3,73.7,43.6,17.6,19,31.3,67.9,0
28.8,80.6,35.7,11.4,41,30.9,79.3,1
28.6,68.9,54.6,0.3,7,28.9,65.7,1
37.0,72.1,46.0,1.2,17,38.0,66.3,1
25.8,85.8,76.7,0.6,16,26.0,82.4,0
32.0,83.3,80.7,0.2,46,33.5,87.0,0
27.8,76.4,55.8,0.1,29,29.2,78.7,1
33.8,85.4,68.9,1.5,63,32.1,91.2,0
23.8,82.2,67.1,0.4,10,22.9,79.5,0
28.3,83.3,11.3,0.2,26,26.2,82.9,1
25.6,69.7,74.0,15.4,32,24.1,76.2,0
36.9,73.6,75.6,0.3,24,36.8,67.4,0
35.6,78.9,48.5,0.8,42,35.8,83.1,1
26.6,90.7,78.5,0.7,69,29.2,88.0,0
24.6,80.5,50.2,0.2,10,24.9,80.9,1
27.8,77.1,21.9,0.2,29,27.4,78.4,1
33.4,84.1,76.6,10.2,61,36.9,87.1,0
31.1,73.9,88.1,0.2,26,32.2,71.7,0
28.1,85.4,56.6,1.0,26,27.7,85.3,1
35.0,81.5,55.3,47.1,58,34.4,82.6,0
31.4,81.6,41.8,0.5,42,30.0,83.0,1
26.0,84.4,73.0,0.0,42,27.4,87.1,0
20.6,84.2,51.7,18.6,13,16.7,78.1,0
39.2,65.0,51.2,0.8,25,38.4,65.3,1
28.6,83.6,81.6,1.1,74,27.2,89.7,0
19.2,90.2,90.5,19.9,12,19.4,89.2,0
31.3,84.1,80.9,0.4,75,30.2,87.0,0
22.4,84.6,67.6,0.2,15,21.0,78.6,0
35.7,74.9,19.7,0.7,24,33.7,75.8,1
35.4,68.3,83.4,2.4,18,38.3,71.8,0
28.9,75.5,40.9,0.2,7,24.9,70.6,1
25.0,92.5,47.9,12.5,79,25.0,100.0,0
32.2,87.5,64.8,0.8,41,32.6,83.1,0
35.4,75.5,90.0,72.9,50,35.4,68.9,0
29.5,79.6,74.1,1.5,22,28.5,75.4,0
28.3,92.9,57.2,0.0,44,26.3,89.4,0
26.6,69.3,76.1,0.9,32,25.9,65.2,0
28.4,85.5,47.9,1.2,64,27.1,94.5,0
29.3,73.6,63.8,1.9,14,30.9,76.8,0
27.8,87.8,57.0,1.7,38,27.8,81.1,0
25.6,85.6,75.5,0.4,25,24.7,83.0,0
37.4,78.7,36.8,0.3,48,42.2,75.5,1
28.9,85.9,23.5,0.1,41,28.0,80.3,1
27.6,80.7,100.0,72.4,19,29.3,78.0,0
30.9,91.4,44.6,0.2,62,28.2,88.0,0
31.1,82.3,49.9,0.5,32,30.7,87.0,1
29.7,79.1,24.1,0.9,22,28.0,86.6,1
24.9,87.1,30.4,0.7,36,25.3,83.3,1
30.0,85.8,82.1,15.4,48,28.7,92.0,0
30.7,76.0,69.4,18.0,47,31.6,76.6,0
31.4,91.0,12.4,0.2,78,30.8,97.9,1
31.2,81.2,18.2,1.1,27,33.8,77.4,1
30.8,84.8,43.4,1.9,52,27.8,88.2,1
25.2,90.0,24.5,22.2,44,24.1,90.3,1
41.4,65.1,86.2,22.3,25,40.7,64.8,0
32.0,77.2,21.2,0.1,45,33.9,78.7,1
33.4,84.0,84.2,0.4,68,33.8,79.7,0
32.7,67.6,79.7,0.8,12,31.6,71.2,0
29.5,87.6,66.7,5.0,55,29.6,87.8,0
25.5,89.6,84.2,10.5,43,28.7,85.8,0
29.0,87.1,42.4,12.0,71,30.7,90.4,1
25.7,90.4,79.1,0.2,12,24.4,85.8,0
23.1,94.5,41.8,0.1,56,21.0,94.1,1
39.4,69.0,47.4,59.9,40,40.3,64.7,1
33.7,91.5,22.7,0.8,55,32.2,98.6,1
30.4,86.8,42.8,1.2,42,31.6,87.2,1
30.3,87.7,35.0,0.8,65,30.6,91.5,1
32.7,74.3,72.7,0.1,18,33.1,71.4,0
29.4,77.3,44.4,11.9,45,29.9,87.8,1
27.2,80.2,45.5,23.1,66,25.1,77.5,1
36.1,77.0,66.6,0.6,46,34.6,79.7,0
25.8,83.1,47.7,0.2,19,25.5,84.5,1
35.3,71.9,20.4,15.9,51,34.1,70.7,1
30.1,78.5,89.7,0.1,49,30.5,80.3,0
31.1,77.3,37.1,0.3,17,33.5,69.7,1
28.4,75.6,40.2,0.1,17,28.7,72.1,1
24.8,76.2,36.8,0.3,28,22.6,80.3,1
26.6,83.8,57.3,0.5,9,28.8,79.9,0
31.3,73.6,35.1,1.1,13,31.8,75.8,1
26.0,81.2,67.0,3.7,37,25.8,76.1,1
26.1,96.2,71.8,2.0,73,24.5,100.0,0
33.2,80.8,45.0,1.1,55,33.6,84.4,1
31.7,80.1,86.4,1.3,6,32.9,74.9,0
24.1,96.5,17.5,1.5,59,24.5,94.2,1
35.2,72.7,74.6,0.7,50,35.4,72.9,0
35.6,69.1,37.4,0.5,15,37.2,72.6,1
28.8,79.2,15.2,0.4,21,27.6,80.5,1
22.2,83.8,34.9,0.1,19,25.1,81.9,1
23.6,87.1,77.7,1.0,15,23.6,88.5,0
27.4,82.1,83.4,1.6,23,30.5,83.6,0
35.3,76.3,57.3,1.1,47,34.7,79.8,1
30.6,79.0,12.2,1.0,14,32.2,76.7,1
24.4,80.4,20.4,0.8,34,26.2,77.7,1
36.5,74.0,68.7,0.0,39,35.1,76.3,0
29.7,65.2,25.7,0.8,26,28.7,54.2,1
33.6,87.0,25.7,0.1,57,34.9,87.8,1
28.5,81.6,42.6,0.4,41,29.0,80.6,1
21.3,94.5,35.2,0.5,41,24.5,91.3,1
22.0,85.1,81.0,0.1,48,21.8,88.1,1
26.2,80.5,46.5,0.2,4,24.5,76.0,1
31.3,80.2,52.6,0.3,38,31.6,69.0,0
31.9,91.3,79.7,0.0,61,32.8,89.7,0
38.3,67.0,49.0,0.1,23,38.7,67.6,1
29.9,76.9,66.4,7.7,22,32.1,76.6,0
29.5,87.6,36.3,0.7,64,30.2,84.5,0
25.6,86.2,66.1,2.1,70,25.3,85.9,0
34.1,78.8,25.3,0.4,23,33.4,81.4,1
36.5,67.3,15.5,0.3,11,34.7,66.3,1
27.2,86.8,38.6,44.0,73,27.3,91.2,1
29.4,94.2,53.8,0.1,52,30.1,89.3,0
31.5,82.2,78.4,1.2,19,30.0,84.5,0
26.3,85.7,37.8,0.4,31,27.2,82.5,1
22.0,86.9,58.6,0.2,12,20.1,78.3,1
30.6,75.8,70.7,0.2,16,30.8,69.7,0
32.6,86.0,46.1,2.9,51,29.9,87.1,1
25.8,81.8,82.4,0.1,15,25.9,81.6,0
29.9,73.0,28.4,0.0,17,31.7,70.7,1
39.3,75.9,18.4,4.7,28,38.9,78.9,1
34.9,72.1,30.3,0.1,29,36.2,64.7,1
32.2,82.0,86.4,20.1,33,32.9,87.5,0
27.6,75.1,68.9,0.0,13,27.0,75.6,0
32.8,73.7,80.8,3.1,23,34.6,73.4,0
22.6,81.5,41.9,0.1,46,22.8,87.2,1
29.5,70.8,72.1,1.0,31,31.5,63.8,0
27.6,81.7,48.4,0.0,51,26.9,80.4,1
33.4,79.5,62.8,0.3,42,32.5,86.7,0
20.2,76.5,28.8,0.5,15,22.0,77.2,1
41.3,77.3,36.9,0.0,43,42.0,78.7,1
28.0,95.0,14.4,0.5,76,28.3,97.3,1
37.2,83.3,22.0,0.4,54,39.8,83.9,1
33.3,79.2,34.8,2.0,19,31.5,82.8,1
31.4,86.1,72.6,52.5,57,27.7,93.3,0
31.1,78.2,60.9,0.2,37,33.3,85.3,0
30.3,80.7,31.9,0.0,67,28.7,80.3,0
27.8,89.8,64.9,0.5,19,27.3,89.1,1
31.9,87.4,55.9,0.5,49,33.3,82.4,1
29.1,86.5,77.6,0.4,19,31.2,84.5,0
32.5,69.6,15.9,0.0,21,31.7,68.1,1
31.8,79.8,39.3,21.7,27,35.0,75.9,1
28.2,83.2,40.3,0.4,67,29.1,83.6,1
27.7,83.1,11.2,1.9,46,25.4,77.5,1
31.2,81.3,54.9,1.7,48,30.5,74.2,1
31.9,72.9,20.6,0.4,36,28.1,68.4,1
27.8,84.4,52.2,0.1,59,26.3,74.6,0
25.5,90.0,12.7,0.4,45,25.3,86.5,1
31.1,82.2,71.5,15.0,71,30.5,81.3,0
31.6,92.7,68.8,0.9,72,32.9,97.6,0
30.5,84.1,53.9,0.2,61,29.3,87.6,0
29.6,80.8,67.8,0.6,50,30.6,75.5,0
33.6,85.3,73.7,6.3,70,34.7,83.5,0
25.6,85.6,23.3,15.2,57,25.0,89.0,1
26.2,79.3,72.3,0.9,18,27.8,78.6,1
27.4,78.4,61.4,0.3,28,29.5,72.9,1
29.5,77.1,77.8,5.3,16,31.9,74.1,0
27.1,80.9,78.3,0.9,44,27.5,79.7,0
27.2,82.1,29.1,12.0,69,29.6,79.5,1
34.1,66.1,43.5,0.5,10,32.0,56.3,1
29.6,76.2,24.2,0.5,50,31.4,77.6,1
33.6,74.7,50.0,0.2,51,35.4,68.1,1
30.0,78.5,74.9,0.8,8,28.0,76.9,1
26.8,83.6,62.9,0.2,15,27.7,76.4,0
35.0,70.8,20.5,0.2,19,35.9,76.6,1
28.2,84.1,67.5,25.6,68,28.6,86.7,0
31.5,81.5,76.1,0.3,18,33.5,76.8,0
33.3,67.4,25.2,0.6,29,34.5,68.0,1
29.1,80.0,84.3,0.1,27,28.7,78.4,0
28.9,87.0,83.1,10.4,64,27.0,88.0,0
26.5,90.4,42.1,5.3,54,27.2,89.0,1
30.5,92.8,70.5,0.1,57,31.6,89.2,0
26.5,92.0,50.0,0.8,8,26.3,100.0,1
28.7,77.0,61.2,16.6,34,26.6,74.2,0
28.4,82.2,38.6,2.4,26,31.4,84.1,0
27.4,93.6,19.3,1.2,41,27.3,98.6,1
31.2,70.7,51.7,0.6,10,29.3,69.3,1
35.1,80.1,34.0,0.2,71,37.8,83.5,1
33.5,72.7,65.7,0.2,46,33.4,75.4,1
21.2,89.1,64.7,0.0,51,23.7,90.4,0
30.2,81.0,65.1,1.1,46,27.0,80.4,1
40.0,61.8,73.3,2.4,29,39.5,73.9,0
30.4,81.9,36.7,0.4,55,29.6,83.7,1
28.5,78.6,20.3,0.6,23,27.6,81.4,1
35.7,80.2,40.5,0.7,44,34.9,74.0,0
29.9,78.6,21.7,0.3,67,30.5,78.2,1
35.3,68.4,75.0,28.9,68,33.9,70.7,0
29.2,82.9,75.0,0.9,39,26.5,81.6,0
31.9,75.0,70.3,32.2,43,31.0,75.2,0
27.1,77.8,45.2,4.9,17,26.3,80.4,1
34.5,71.5,49.2,2.3,23,36.3,77.7,0
29.8,80.1,54.7,16.8,71,27.2,88.8,0
30.6,89.4,45.0,71.6,58,30.9,93.9,0
34.2,82.5,61.0,52.2,64,32.9,83.5,0
32.1,72.6,64.2,0.4,20,35.1,71.1,1
29.2,84.0,32.3,0.9,32,26.0,85.8,1
23.7,89.5,73.9,3.4,31,22.0,89.9,0
29.5,82.9,78.0,1.0,15,30.3,81.2,0
28.4,81.3,78.3,0.2,33,26.5,83.1,0
30.1,78.3,31.0,0.1,24,31.3,82.0,1
29.0,83.9,20.8,0.1,11,28.9,80.8,1
35.6,72.4,62.1,0.0,15,36.7,68.1,1
32.4,73.7,57.2,0.9,31,30.9,75.6,1
28.4,74.2,88.4,0.0,30,31.0,70.4,0
33.1,84.6,70.1,20.5,54,33.6,81.9,1
36.5,75.2,87.9,34.5,21,34.6,75.5,0
27.1,69.0,43.7,0.2,9,28.1,64.8,1
29.0,86.9,54.2,0.2,8,30.2,83.7,0
26.9,88.1,41.4,0.7,49,27.8,87.6,1
31.6,77.1,63.4,0.1,35,30.4,75.2,0
39.4,73.8,66.5,0.3,26,38.1,74.8,0
35.3,81.2,37.0,0.1,76,34.3,78.9,1
28.6,76.5,21.0,8.9,36,27.6,77.0,1
32.9,82.5,67.6,1.2,45,33.1,84.9,0
35.5,76.4,77.2,0.5,54,35.0,76.5,0
22.7,89.5,79.0,0.1,17,23.4,84.4,0
25.5,87.5,58.5,3.0,26,24.8,97.5,1
34.2,70.9,34.7,7.1,20,33.5,72.9,1
23.4,83.8,86.3,1.3,62,22.1,86.6,0
30.3,76.3,62.7,0.8,16,30.4,79.0,1
33.3,91.4,40.8,0.3,54,33.9,96.5,0
31.4,76.7,80.3,1.6,80,34.3,73.4,0
29.6,77.4,22.7,0.5,23,30.7,77.8,1
36.2,76.1,45.7,0.2,35,36.1,78.4,1
33.8,74.4,29.8,0.6,33,32.6,74.1,1
39.9,80.2,62.0,2.3,73,37.0,80.8,0
25.0,83.6,34.5,0.3,71,26.6,81.1,1
27.6,92.7,40.6,0.0,41,27.0,94.8,1
29.7,78.4,66.3,0.1,26,27.8,75.8,1
35.9,79.5,72.2,32.1,33,34.7,73.4,0
33.3,78.3,20.4,0.3,45,35.7,82.9,1
28.2,86.1,65.3,28.1,67,26.9,87.4,0
25.6,84.4,34.3,0.6,63,26.3,79.3,1
25.1,73.5,61.0,0.3,1,25.1,74.8,0
37.8,76.0,55.6,0.5,31,37.8,77.2,1
29.9,77.3,67.0,1.4,19,30.2,71.1,0
30.9,79.5,24.6,0.3,45,29.8,79.9,1
25.5,82.9,47.6,6.2,12,26.2,82.6,1
30.1,90.6,26.8,35.1,80,28.3,93.8,0
26.1,81.8,26.6,28.2,16,24.9,80.8,1
30.6,79.0,18.6,1.1,18,30.7,79.2,1
28.5,89.6,33.6,0.9,40,25.3,85.8,1
26.8,84.6,22.7,22.2,58,24.4,90.9,1
35.4,77.7,38.7,0.8,39,33.3,73.3,1
35.8,77.7,75.1,26.9,46,33.6,81.3,0
32.2,81.7,62.1,1.5,65,34.3,81.6,0
21.9,78.8,37.1,73.8,52,20.4,77.8,1
25.2,74.9,53.7,1.2,21,27.2,75.4,1
25.4,80.3,71.9,0.3,22,26.8,79.7,0
38.5,73.4,55.1,35.9,66,41.3,77.2,0
34.8,79.5,81.1,1.3,48,32.3,81.5,0
36.1,71.8,29.6,12.9,5,36.4,61.5,1
26.6,80.3,67.8,0.6,24,26.7,79.5,1
23.1,98.3,82.2,2.0,28,19.9,100.0,0
34.6,72.6,49.6,17.1,60,35.3,73.6,1
19.8,81.6,61.7,6.3,32,18.4,78.3,1
30.4,87.7,34.1,32.0,65,30.0,84.8,1
32.7,74.2,59.4,0.5,7,34.9,72.3,1
25.0,95.6,29.8,16.7,80,22.8,99.8,1
36.8,81.8,50.6,0.3,44,38.4,80.8,1
28.7,86.8,83.5,12.3,35,31.2,86.9,0
31.5,80.6,34.1,1.1,26,32.2,85.2,1
32.4,78.1,19.3,0.0,31,33.2,77.6,1
30.9,89.8,77.9,0.2,53,29.3,86.1,0
27.5,79.7,52.4,1.7,47,26.0,80.8,1
26.3,70.7,24.7,31.7,36,29.1,66.3,1
31.7,92.0,27.1,0.0,86,33.8,92.1,1
32.8,72.0,12.9,0.1,27,33.6,59.5,1
34.4,76.8,44.2,1.0,50,32.3,75.4,1
29.3,80.2,25.0,0.5,6,31.1,79.3,1
30.4,80.8,23.9,0.8,51,31.5,85.4,1
26.0,71.6,49.9,0.3,20,25.7,72.2,1
34.6,74.2,56.7,46.5,82,34.8,77.3,0
26.2,81.5,29.5,0.1,71,27.1,90.5,0
32.7,84.8,72.1,1.6,29,35.4,84.8,0
34.6,84.0,19.2,1.1,76,34.0,85.9,1
34.5,80.0,46.9,14.5,79,34.4,84.1,0
23.9,91.4,35.8,0.5,45,25.4,95.4,1
23.1,95.5,67.9,0.3,46,22.7,96.8,0
25.9,89.2,45.5,12.4,77,28.8,96.3,0
25.2,78.7,28.4,5.4,34,23.2,80.0,1
39.5,68.5,68.6,0.5,12,41.7,64.8,1
31.7,82.7,24.2,0.0,29,31.4,77.9,1
24.3,96.1,81.5,8.8,48,22.3,97.3,0
25.5,80.2,44.2,0.0,1,24.5,81.9,1
37.0,86.7,67.6,3.8,84,37.9,88.9,1
35.8,80.9,71.4,0.0,26,33.6,76.7,0
24.0,90.4,62.6,3.5,54,21.0,91.6,1
33.5,75.9,74.3,6.8,54,36.1,76.0,0
28.6,82.0,14.9,0.5,21,30.8,83.1,1
29.1,79.0,31.0,0.1,42,31.6,79.0,1
23.9,93.4,69.8,0.3,50,25.5,100.0,0
28.2,76.6,73.1,1.1,29,29.6,78.2,0
25.3,91.7,37.9,45.1,62,26.1,100.0,0
35.7,76.0,34.9,25.8,77,39.4,69.5,0
25.6,78.0,47.1,1.4,31,22.5,77.7,0
35.2,79.2,78.2,34.6,66,36.4,83.0,0
28.3,74.3,14.5,0.6,25,26.1,72.6,1
21.4,77.9,72.6,0.1,31,20.2,73.9,0
27.0,82.0,53.1,0.3,26,27.4,76.7,1
24.3,92.9,25.7,0.0,43,24.8,95.7,1
31.9,74.2,17.9,0.4,43,36.7,77.3,1
24.5,82.0,59.1,0.6,18,25.0,87.4,0
27.7,82.6,73.5,0.9,24,26.1,84.6,1
31.2,76.5,12.4,1.7,38,31.8,76.6,1
24.3,86.1,48.9,1.9,33,26.0,85.9,1
35.9,80.3,78.7,15.1,71,32.7,81.4,0
30.6,77.5,74.4,1.4,49,31.5,75.3,0
30.1,89.6,59.4,0.6,68,31.8,87.9,0
22.9,96.6,87.1,14.0,69,20.0,99.4,0
27.3,80.6,43.0,0.0,52,26.1,79.6,1
28.4,80.9,15.5,0.1,32,29.0,88.2,1
24.1,91.3,73.7,4.1,8,28.0,88.9,0
33.5,85.3,72.0,0.5,63,31.3,84.5,0
29.8,78.9,86.7,0.4,42,30.8,78.8,0
25.7,82.8,55.0,0.6,48,24.4,79.9,0
28.1,76.8,35.3,0.3,22,27.1,72.7,1
29.8,75.4,49.2,0.1,41,28.6,73.0,1
38.6,61.0,41.6,1.3,21,39.4,60.2,1
31.4,80.9,68.9,0.2,23,30.6,83.8,0
25.9,88.9,57.9,0.1,37,26.5,85.2,0
26.6,87.3,31.9,2.0,61,26.7,94.8,1
27.7,85.8,51.7,0.5,37,30.3,88.9,1
32.1,79.6,74.4,0.3,55,33.7,75.2,0
31.3,90.2,63.3,4.0,73,31.9,86.4,1
31.7,79.4,77.5,2.2,52,31.0,77.2,0
29.1,83.1,30.3,0.8,30,28.6,85.6,1
22.5,78.1,53.1,0.3,18,20.9,78.7,0
32.0,80.3,89.6,121.8,55,34.2,83.6,0
26.0,87.0,19.9,0.2,51,22.9,91.7,1
32.0,71.2,12.0,0.4,10,34.1,67.1,1
24.0,90.0,31.5,0.1,43,19.3,91.5,1
29.5,84.0,37.1,0.1,20,31.2,86.2,1
32.9,81.2,83.8,0.7,31,34.4,82.5,0
38.5,74.6,35.4,1.7,32,42.4,77.9,1
27.1,84.2,29.8,17.1,39,26.8,82.6,1
36.1,67.3,23.2,0.1,25,35.6,61.5,1
34.2,78.8,84.9,0.8,70,31.4,77.0,0
28.0,78.8,37.3,29.2,28,27.6,77.4,1
29.6,71.5,76.0,0.6,20,28.3,72.8,0
27.1,80.6,72.7,0.2,27,27.8,75.0,0
26.3,83.7,13.5,0.5,43,23.4,78.4,1
23.1,89.6,69.9,0.2,44,21.1,93.7,0
25.2,87.0,73.4,0.3,29,28.3,91.5,0
18.2,88.4,71.6,0.4,20,19.9,90.3,1
30.3,81.5,47.7,0.8,26,31.4,80.2,1
36.5,80.7,16.5,12.7,57,36.7,80.3,1
30.8,74.1,83.9,4.8,37,31.5,79.6,0
29.9,75.8,69.2,0.4,30,31.4,76.8,0
27.0,90.0,71.5,18.2,51,28.8,86.7,0
38.3,70.5,26.3,0.1,44,39.3,70.8,1
34.4,85.9,72.9,0.1,34,35.7,90.0,0
24.0,97.0,50.4,10.4,36,23.4,93.8,0
39.2,74.1,12.2,6.0,32,40.0,74.7,1
36.7,77.2,58.8,0.6,8,37.1,70.7,0
25.1,74.0,15.9,0.4,36,23.2,70.6,1
33.3,64.5,69.5,2.9,56,32.3,64.5,0
29.0,80.2,55.7,1.8,32,26.5,87.1,0
21.0,92.9,38.6,29.4,72,20.9,94.1,0
25.7,93.2,75.8,4.6,75,24.1,95.8,0
33.3,75.3,16.7,0.6,13,32.9,80.5,1
32.7,86.1,69.1,24.2,25,35.1,90.6,0
42.3,60.3,77.6,0.4,8,43.9,49.4,0
30.7,80.5,65.6,0.0,60,30.2,79.9,1
21.7,78.1,56.9,0.2,5,24.2,80.5,1
25.4,81.8,21.1,1.2,17,25.7,79.3,1
27.8,96.2,46.9,1.1,62,30.7,94.8,1
28.5,80.9,93.9,32.0,47,27.6,81.9,0
28.3,77.8,57.3,0.2,26,28.9,76.7,1
31.2,83.1,26.9,0.3,68,30.7,79.2,1
36.5,76.9,70.8,0.1,78,36.9,81.8,0
31.5,72.8,65.1,1.0,10,32.1,74.4,1
21.1,100.0,27.9,0.4,61,22.0,100.0,1
31.4,81.8,57.6,25.7,51,32.0,85.7,0
21.6,100.0,88.2,13.9,85,21.6,100.0,0
26.8,84.9,31.4,0.7,36,24.8,89.2,1
37.6,68.2,26.2,0.4,6,36.7,59.5,1
20.5,92.8,43.1,0.3,66,22.0,100.0,0
38.5,68.5,80.3,0.6,10,38.7,60.9,0
32.0,69.4,60.0,0.2,40,36.2,69.6,1
31.1,87.9,41.2,0.1,11,30.5,81.4,1
23.6,80.3,84.6,0.5,9,21.0,77.1,0
30.0,76.7,25.3,0.7,27,30.3,72.3,1
27.4,83.6,33.6,8.9,22,27.8,82.6,1
25.7,82.0,17.1,0.3,46,26.6,85.8,1
29.0,92.5,43.9,0.1,91,26.4,92.4,1
40.2,70.4,37.3,1.4,64,40.2,72.2,0
33.1,70.8,83.8,76.2,15,32.3,66.4,0
28.6,82.3,66.1,0.2,40,30.5,86.0,1
31.3,81.7,70.7,52.2,32,29.8,79.2,0
27.7,81.7,73.8,2.0,33,29.2,78.4,0
32.8,71.7,55.3,0.1,41,32.2,73.3,0
24.1,89.1,34.6,30.4,25,25.8,86.1,1
33.5,84.6,17.1,27.3,72,33.6,84.9,1
22.7,86.2,85.7,0.4,32,21.4,87.8,0
28.3,83.2,46.1,0.1,45,31.1,82.4,0
34.6,73.0,71.1,23.1,59,35.3,76.1,0
37.8,66.4,83.0,0.0,36,39.7,64.0,0
19.5,87.1,44.2,58.5,32,18.2,80.6,0
24.3,97.7,59.2,8.3,70,23.7,100.0,0
29.7,84.2,40.9,0.3,33,29.3,84.8,1
32.9,79.4,32.2,4.7,51,33.7,79.8,1
26.9,79.3,40.6,15.5,21,27.7,75.9,1
29.5,85.0,48.0,1.7,57,30.3,89.9,0
29.8,83.5,61.3,0.8,39,31.0,84.6,0
29.4,78.7,37.6,32.9,27,32.2,74.5,1
29.6,86.5,47.4,0.1,68,29.7,83.8,0
29.9,88.5,69.5,0.5,63,27.4,91.8,0
37.2,71.1,47.5,0.5,31,39.5,67.7,1
29.0,77.0,19.4,0.7,12,30.1,78.5,1
35.6,71.0,64.0,1.8,6,39.1,65.0,0
29.7,83.7,59.6,0.6,49,29.3,80.0,0
26.8,80.5,54.6,0.3,7,28.0,85.6,1
28.7,93.7,63.2,55.2,74,28.9,90.6,0
22.2,83.6,18.1,1.2,12,19.9,86.7,1
25.0,83.2,62.1,0.8,29,27.8,91.3,0
26.6,74.2,41.9,1.9,22,26.7,71.3,1
